"time","der(omega1)","der(omega2)","der(phi1)","der(phi2)","omega1","omega2","phi1","phi2"
0.672,-9.886381690951303,2.11005011313093,-3.963925120729508,0.5466089089841543,-3.963925120729508,0.5466089089841543,0.7010932292461105,0.2595787308530874
0.674,-9.625839987298507,1.996240319617947,-3.983437450290363,0.5507152083605568,-3.983437450290363,0.5507152083605568,0.6931457776290515,0.26067609338818
0.676,-9.364394771246875,1.882256990386707,-4.002427792885191,0.5545937146522951,-4.002427792885191,0.5545937146522951,0.6851598234197902,0.2617814406919495
0.678,-9.102088385108193,1.76811966991605,-4.020894382901573,0.5582440999151943,-4.020894382901573,0.5582440999151943,0.6771364123521002,0.2628943168424065
0.68,-8.838963209715347,1.653847892010095,-4.038835516544692,0.5616660646621671,-4.038835516544692,0.5616660646621671,0.6690765927270946,0.2640142654427755
0.682,-8.575061688448688,1.539461161441385,-4.056249615742402,0.5648593673805224,-4.056249615742402,0.5648593673805224,0.6609814176755191,0.2651408293115136
0.684,-8.310426292908751,1.42497896433282,-4.073135171677665,0.5678237983012279,-4.073135171677665,0.5678237983012279,0.6528519428294615,0.2662735509058906
0.686,-8.045099523955409,1.310420761121841,-4.08949076127529,0.5705591869554276,-4.08949076127529,0.5705591869554276,0.6446892267762797,0.267411972300979
0.688,-7.77912390486015,1.195805983408884,-4.105315047419512,0.573065402196228,-4.105315047419512,0.573065402196228,0.6364943308920813,0.2685556352677897
0.69,-7.51254197445826,1.08115403080578,-4.120606779171546,0.5753423522204844,-4.120606779171546,0.5753423522204844,0.6282683191751998,0.2697040813514079
0.692,-7.245396280944277,0.9664842829093637,-4.13536475937225,0.5773899696734771,-4.13536475937225,0.5773899696734771,0.6200122572486882,0.270856851958974
0.694,-6.977729373607319,0.851816062825908,-4.149587916717513,0.5792082445363772,-4.149587916717513,0.5792082445363772,0.6117272140246472,0.2720134884161285
0.696,-6.709583796992336,0.737168657751534,-4.163275254801587,0.5807972007424234,-4.163275254801587,0.5807972007424234,0.6034142602338443,0.2731735320605955
0.698,-6.441002083886233,0.6225613119115041,-4.176425860764151,0.5821569000541216,-4.176425860764151,0.5821569000541216,0.5950744684739688,0.2743365243177736
0.7,-6.172026748427277,0.5080132224019747,-4.189038907678598,0.583287443077853,-4.189038907678598,0.583287443077853,0.5867089130984168,0.2755020067782167
0.702,-5.902700279259063,0.3935435360783353,-4.201113654683562,0.5841889692463103,-4.201113654683562,0.5841889692463103,0.5783186700475778,0.276669521275796
0.704,-5.633065143410557,0.2791713606496095,-4.212649426403915,0.5848616474463296,-4.212649426403915,0.5848616474463296,0.5699048164113178,0.2778386098536568
0.706,-5.363163763005585,0.1649157397870901,-4.223645644834164,0.585305690343121,-4.223645644834164,0.585305690343121,0.5614684306723765,0.2790088150144046
0.708,-5.09303850839142,0.05079564997908026,-4.234101829518976,0.5855213543848281,-4.234101829518976,0.5855213543848281,0.5530105925382892,0.280179679798532
0.71,-4.822731702133323,-0.06316998822309006,-4.244017576753136,0.5855089303305279,-4.244017576753136,0.5855089303305279,0.5445323825010021,0.2813507477491783
0.712,-4.552285607746255,-0.1769623191736645,-4.25339256825168,0.5852687470894087,-4.25339256825168,0.5852687470894087,0.5360348817789807,0.2825215630365516
0.714,-4.281742422893294,-0.2905625551852934,-4.262226571195679,0.5848011716644793,-4.262226571195679,0.5848011716644793,0.5275191721473854,0.2836916705356264
0.716,-4.011144283258647,-0.4039519700416099,-4.270519427772527,0.5841066044108818,-4.270519427772527,0.5841066044108818,0.5189863357632138,0.2848606157868374
0.718,-3.740533257667934,-0.5171119003324263,-4.278271053330305,0.5831854781360379,-4.278271053330305,0.5831854781360379,0.5104374549945708,0.2860279450527125
0.72,-3.469951298471228,-0.6300237867718484,-4.285481478560218,0.5820382768360582,-4.285481478560218,0.5820382768360582,0.501873612271015,0.2871932058648562
0.722,-3.199440280030533,-0.7426691367749473,-4.292150804971136,0.5806655157609314,-4.292150804971136,0.5806655157609314,0.4932958898923937,0.2883559466052458
0.724,-2.929041978134569,-0.8550295398293843,-4.298279218500464,0.5790677474081809,-4.298279218500464,0.5790677474081809,0.4847053698655113,0.2895157167350061
0.726,-2.658798063283435,-0.9670866704711314,-4.303866989475004,0.5772455614286989,-4.303866989475004,0.5772455614286989,0.4761031337342627,0.2906720668711613
0.728,-2.388750097017337,-1.078822288991816,-4.308914470569909,0.57519958365127,-4.308914470569909,0.57519958365127,0.467490262434148,0.2918245488294962
0.73,-2.11893956953125,-1.190218211380684,-4.3134220676164,0.5729304631542591,-4.3134220676164,0.5729304631542591,0.4588678364774788,0.2929727152077851
0.732,-1.849407778449311,-1.301256397630913,-4.317390314869066,0.5704389053237453,-4.317390314869066,0.5704389053237453,0.4502369348663135,0.2941161207373784
0.734,-1.580195917420803,-1.411918883691378,-4.320819812286255,0.5677256441654041,-4.320819812286255,0.5677256441654041,0.4415986356860094,0.2952543212988591
0.736,-1.311345043089444,-1.522187804052034,-4.32371124279696,0.5647914498290042,-4.32371124279696,0.5647914498290042,0.432954015724577,0.2963868742917615
0.738,-1.042896068505124,-1.632045394624936,-4.326065372178094,0.5616371284774461,-4.326065372178094,0.5616371284774461,0.4243041503038312,0.2975133387099078
0.74,-0.7748897565356374,-1.741473995625268,-4.327883048931794,0.5582635221558008,-4.327883048931794,0.5582635221558008,0.4156501131105421,0.2986332752167445
0.742,-0.5073667663805587,-1.850456018915397,-4.329165178106224,0.5546714973434789,-4.329165178106224,0.5546714973434789,0.4069929766832068,0.2997462456248283
0.744,-0.2403675419300827,-1.958974021189334,-4.329912772720855,0.5508619672116413,-4.329912772720855,0.5508619672116413,0.3983338109461753,0.3008518141499451
0.746,0.02606763953471453,-2.067010669853607,-4.33012692651443,0.5468358797094058,-4.33012692651443,0.5468358797094058,0.3896736837234158,0.3019495468660629
0.748,0.2918986650006555,-2.174548739932507,-4.329808809440701,0.5425942155298862,-4.329808809440701,0.5425942155298862,0.3810136606799131,0.3030390116804717
0.75,0.5570856020203441,-2.281571123446982,-4.328959672310075,0.5381379900484947,-4.328959672310075,0.5381379900484947,0.3723548050329404,0.3041197785180698
0.752,0.8215887051338389,-2.388060832184178,-4.327580846585174,0.5334682531564823,-4.327580846585174,0.5334682531564823,0.3636981773852681,0.3051914193948321
0.754,1.085368383490255,-2.494000976309143,-4.325673729111315,0.528586082643945,-4.325673729111315,0.528586082643945,0.3550448361406327,0.3062535080538191
0.756,1.34838524754198,-2.599374792209006,-4.323239797548844,0.5234925907286944,-4.323239797548844,0.5234925907286944,0.346395836732587,0.3073056204927038
0.758,1.610600160543935,-2.704165673328894,-4.320280627671112,0.5181889313839534,-4.320280627671112,0.5181889313839534,0.3377522307812404,0.3083473355454732
0.76,1.871974169471636,-2.808357125931141,-4.316797863843957,0.5126762876193938,-4.316797863843957,0.5126762876193938,0.329115067059529,0.3093782341046185
0.762,2.132468537313624,-2.911932787972576,-4.312793228866185,0.5069558756156954,-4.312793228866185,0.5069558756156954,0.3204853909381885,0.3103978994862861
0.764,2.39204474928864,-3.01487643174674,-4.308268523685714,0.5010289445240885,-4.308268523685714,0.5010289445240885,0.3118642442220305,0.3114059175014391
0.766,2.650664499885196,-3.117171955196176,-4.303225621011327,0.4948967736916188,-4.303225621011327,0.4948967736916188,0.3032526653088694,0.3124018763100956
0.768,2.908289658849585,-3.218803360787668,-4.29766645222353,0.4885606670606054,-4.29766645222353,0.4885606670606054,0.2946516897026269,0.3133853660374458
0.77,3.164882440290844,-3.319754854386892,-4.291593058939267,0.4820219748331178,-4.291593058939267,0.4820219748331178,0.2860623471091363,0.3143559806874872
0.772,3.420405258270515,-3.420010758911502,-4.285007544782084,0.4752820730513256,-4.285007544782084,0.4752820730513256,0.2774856638066192,0.3153133165103941
0.774,3.674820776605484,-3.519555542723317,-4.277912088971948,0.4683423692476782,-4.277912088971948,0.4683423692476782,0.2689226617486647,0.3162569725666891
0.776,3.928091914844497,-3.618373822128359,-4.270308945964803,0.4612043022121421,-4.270308945964803,0.4612043022121421,0.2603743584045554,0.3171865507956836
0.778,4.180181854244697,-3.716450363876899,-4.262200445092112,0.4538693417594374,-4.262200445092112,0.4538693417594374,0.251841766599592,0.3181016560839165
0.78,4.43105393297988,-3.813770024812497,-4.253588960633476,0.4463389762320973,-4.253588960633476,0.4463389762320973,0.2433258963668861,0.3190018950776895
0.782,4.680671904054804,-3.910317897324037,-4.244476978704914,0.4386147401620648,-4.244476978704914,0.4386147401620648,0.2348277502126896,0.3198868791080101
0.784,4.928999748945078,-4.006079202712058,-4.234867045558762,0.4306981927425617,-4.234867045558762,0.4306981927425617,0.2263483264494053,0.320756222078293
0.786,5.176001727192592,-4.101039318438601,-4.224761778866244,0.422590922424779,-4.224761778866244,0.422590922424779,0.2178886182438268,0.321609541027357
0.788,5.421642385665469,-4.195183782490299,-4.214163868233438,0.4142945470486524,-4.214163868233438,0.4142945470486524,0.20944961339784,0.3224464562350918
0.79,5.665886564259741,-4.288498295722475,-4.203076074767465,0.4058107135796666,-4.203076074767465,0.4058107135796666,0.2010322941937396,0.3232665912877823
0.792,5.908699321151635,-4.380968680011428,-4.191501212368352,0.3971410904026622,-4.191501212368352,0.3971410904026622,0.1926376387835813,0.3240695722296223
0.794,6.150046073391609,-4.472580954696499,-4.179442177936407,0.3882873795385841,-4.179442177936407,0.3882873795385841,0.1842666184455593,0.3248550291602543
0.796,6.389892575727458,-4.563321324159443,-4.166901944832845,0.3792513138945414,-4.166901944832845,0.3792513138945414,0.1759201979451924,0.3256225959947838
0.798,6.628204866844872,-4.653176147505831,-4.153883548939215,0.3700346514994018,-4.153883548939215,0.3700346514994018,0.1675993365218573,0.326371909853696
0.8,6.864949302289711,-4.742131955861732,-4.140390094406811,0.3606391777589848,-4.140390094406811,0.3606391777589848,0.1593049872116701,0.3271026114373723
0.802,7.100092559862743,-4.830175454549209,-4.126424753153128,0.3510667051644743,-4.126424753153128,0.3510667051644743,0.151038096698693,0.3278143450879272
0.804,7.333601597462911,-4.917293499834903,-4.111990755081256,0.3413190692990916,-4.111990755081256,0.3413190692990916,0.1427996061183937,0.3285067583101295
0.806,7.565443670544301,-5.003473107555492,-4.097091389929634,0.3313981294855147,-4.097091389929634,0.3313981294855147,0.1345904506672976,0.3291795019704514
0.808,7.795586480007399,-5.088701531489432,-4.081730034568889,0.321305779587188,-4.081730034568889,0.321305779587188,0.1264115566006074,0.3298322319798568
0.81,8.023998014717947,-5.172966178438863,-4.065910120721997,0.3110439350373616,-4.065910120721997,0.3110439350373616,0.1182638443451092,0.3304646075028644
0.812,8.250646607735867,-5.256254637587333,-4.04963514437824,0.3006145365047787,-4.04963514437824,0.3006145365047787,0.1101482273323921,0.3310762915976415
0.814,8.475500941373433,-5.338554682495327,-4.032908665224011,0.2900195495758853,-4.032908665224011,0.2900195495758853,0.1020656118567959,0.3316669512740136
0.816,8.698530038160749,-5.419854265731254,-4.015734303700348,0.2792609635121142,-4.015734303700348,0.2792609635121142,0.09401689722534921,0.332236257390968
0.818,8.919703156456025,-5.500141463672071,-3.998115722002343,0.2683407837489026,-3.998115722002343,0.2683407837489026,0.08600297788340967,0.3327838834681516
0.82,9.138990101864849,-5.579404638595952,-3.980056675102182,0.2572610516847469,-3.980056675102182,0.2572610516847469,0.07802473692500285,0.3333095092330532
0.822,9.356360971263641,-5.657632304267164,-3.961560966220806,0.2460238272313862,-3.961560966220806,0.2460238272313862,0.07008305135924424,0.3338128177060641
0.824,9.571786230731954,-5.734813166013888,-3.942632458530972,0.2346311932788296,-3.942632458530972,0.2346311932788296,0.06217879045838069,0.3342934960884554
0.826,9.785236720246875,-5.81093612253366,-3.923275074526776,0.2230852553536887,-3.923275074526776,0.2230852553536887,0.05431281562327549,0.3347512358162443
0.828,9.996683658377387,-5.885990267698759,-3.903492795393193,0.2113881412775104,-3.903492795393193,0.2113881412775104,0.04648598024889372,0.3351857326140586
0.83,10.20609851442448,-5.959964824469213,-3.883289641079478,0.1995419935105092,-3.883289641079478,0.1995419935105092,0.03869913241489253,0.3355966850377828
0.832,10.41345328764942,-6.032849287310562,-3.862669709633027,0.1875489839592087,-3.862669709633027,0.1875489839592087,0.03095310890001532,0.3359837976583172
0.834,10.61872034509776,-6.104633338530618,-3.841637152277321,0.175411304426543,-3.841637152277321,0.175411304426543,0.02324873860405529,0.3363467792129943
0.836,10.8218724273205,-6.175306850610806,-3.820196172930944,0.1631311663268531,-3.820196172930944,0.1631311663268531,0.01558684239145608,0.3366853426711506
0.838,11.02288267095139,-6.244859897170938,-3.79835103018035,0.1507108013310306,-3.79835103018035,0.1507108013310306,0.007968232575662423,0.3369992054918698
0.84,11.22172461301289,-6.313282754575671,-3.776106036592862,0.1381524610034168,-3.776106036592862,0.1381524610034168,0.0003937127928832675,0.3372880896734197
0.842,11.41837210946905,-6.380565860399506,-3.753465547260212,0.1254584124910311,-3.753465547260212,0.1254584124910311,-0.007135920251953962,0.3375517208241708
0.844,11.61279944675833,-6.446699868977959,-3.730433972577803,0.1126309430966935,-3.730433972577803,0.1126309430966935,-0.01461987925245314,0.3377898294355863
0.846,11.80498140307726,-6.511675681678937,-3.707015784713336,0.09967236253891001,-3.707015784713336,0.09967236253891001,-0.02205738767094392,0.3380021515818246
0.848,11.99489312021231,-6.575484381862859,-3.683215500282821,0.08658499649028431,-3.683215500282821,0.08658499649028431,-0.02944767697249735,0.3381884274575301
0.85,12.18251015566557,-6.638117260546712,-3.659037685669095,0.07337118841581267,-3.659037685669095,0.07337118841581267,-0.03678998779517929,0.3383484019729342
0.852,12.36780848655052,-6.699565817804166,-3.634486956283281,0.0600332991908976,-3.634486956283281,0.0600332991908976,-0.04408357006733041,0.3384818247986124
0.854,12.55076447225595,-6.759821743757346,-3.609567971384041,0.04657370515806907,-3.609567971384041,0.04657370515806907,-0.05132768220552665,0.3385884499393789
0.856,12.7313548096515,-6.818876895876907,-3.584285428093236,0.03299479590127805,-3.584285428093236,0.03299479590127805,-0.05852159014623928,0.3386680352230059
0.858,12.90955679883582,-6.876723429990112,-3.558644088868915,0.01929898377929317,-3.558644088868915,0.01929898377929317,-0.06566457330149149,0.3387203453352982
0.86,13.08534809436444,-6.93335367661898,-3.532648753544802,0.005488693976117957,-3.532648753544802,0.005488693976117957,-0.07275591904254633,0.3387451489794167
0.862,13.25870678351242,-6.988760179189446,-3.50630426660393,-0.008433633064995659,-3.50630426660393,-0.008433633064995659,-0.0797949244753039,0.3387422197698944
0.864,13.42961138974079,-7.042935695218977,-3.47961551639386,-0.02246554203978858,-3.47961551639386,-0.02246554203978858,-0.08678089654801031,0.3387113362724899
0.866,13.59804087583171,-7.09587319734263,-3.452587434311583,-0.03660456319132073,-3.452587434311583,-0.03660456319132073,-0.09371315215143972,0.3386522820402538
0.868,13.76397445864105,-7.147565782487979,-3.425224976749765,-0.05084821845230664,-3.425224976749765,-0.05084821845230664,-0.1005910139393111,0.3385648434967732
0.87,13.92739205461564,-7.198006888596854,-3.397533164763511,-0.06519400838816324,-3.397533164763511,-0.06519400838816324,-0.1074138204787189,0.3384488150277524
0.872,14.08827392693406,-7.247190122076493,-3.36951705067865,-0.07963942344113333,-3.36951705067865,-0.07963942344113333,-0.114180918262665,0.3383039949488004
0.874,14.24660078580848,-7.295109306201911,-3.341181726168245,-0.09418194138104007,-3.341181726168245,-0.09418194138104007,-0.1208916640177201,0.3381301866519118
0.876,14.40235379150579,-7.341758482086394,-3.312532321427065,-0.1088190277170838,-3.312532321427065,-0.1088190277170838,-0.1275454248016152,0.3379271986402322
0.878,14.55551455736869,-7.387131909651944,-3.283574004346054,-0.1235481361096386,-3.283574004346054,-0.1235481361096386,-0.134141578100833,0.3376948445628211
0.88,14.70606502298156,-7.431224006171945,-3.254311969751696,-0.1383667118430681,-3.254311969751696,-0.1383667118430681,-0.140679508927422,0.3374329417644779
0.882,14.85398769129247,-7.474029459785466,-3.224751456491325,-0.1532721867191669,-3.224751456491325,-0.1532721867191669,-0.1471586153263396,0.3371413139975291
0.884,14.99926554988532,-7.515543191166961,-3.194897740353063,-0.1682619813959905,-3.194897740353063,-0.1682619813959905,-0.1535783065839366,0.3368197905217646
0.886,15.14188200899488,-7.555760323245121,-3.164756128266725,-0.1833335073320098,-3.164756128266725,-0.1833335073320098,-0.1599380018233471,0.3364682053958356
0.888,15.28182094003159,-7.594676199241721,-3.13433196019465,-0.1984841663609952,-3.13433196019465,-0.1984841663609952,-0.1662371309225214,0.3360863979180156
0.89,15.41906667814427,-7.632286383421701,-3.103630608271097,-0.2137113511146191,-3.103630608271097,-0.2137113511146191,-0.1724751346012243,0.3356742126557222
0.892,15.55360395014824,-7.668586626440979,-3.072657471281808,-0.2290124467235954,-3.072657471281808,-0.2290124467235954,-0.1786514627560036,0.3352314986210557
0.894,15.68541792190209,-7.703572887353707,-3.041417976601388,-0.2443848304725885,-3.041417976601388,-0.2443848304725885,-0.1847655755991881,0.3347581098130917
0.896,15.81449436398521,-7.737241411734509,-3.009917589516816,-0.2598258694285609,-3.009917589516816,-0.2598258694285609,-0.1908169475749701,0.3342539071137967
0.898,15.94081944741917,-7.769588634315124,-2.978161799452651,-0.2753329244066937,-2.978161799452651,-0.2753329244066937,-0.1968050625908494,0.3337187559508301
0.9,16.06437981274867,-7.800611211286885,-2.946156123263511,-0.29090334925349,-2.946156123263511,-0.29090334925349,-0.2027294156661338,0.3331525270881812
0.902,16.18516257213578,-7.830306020828558,-2.913906104344221,-0.3065344912774047,-2.913906104344221,-0.3065344912774047,-0.2085895130079381,0.33255509665033
0.904,16.30315528580133,-7.858670151622476,-2.881417310481884,-0.3222236919616572,-2.881417310481884,-0.3222236919616572,-0.2143848714760518,0.3319263458527199
0.906,16.41834584461755,-7.885700847426542,-2.848695327105385,-0.3379682887093972,-2.848695327105385,-0.3379682887093972,-0.2201150158120181,0.3312661596577839
0.908,16.53072284359138,-7.911395681502644,-2.815745774609342,-0.3537656111889914,-2.815745774609342,-0.3537656111889914,-0.225779487562845,0.3305744310510169
0.91,16.64027525882765,-7.93575240490401,-2.782574291519053,-0.3696129853411473,-2.782574291519053,-0.3696129853411473,-0.2313778374113144,0.3298510573428199
0.912,16.74699254151854,-7.958768990032437,-2.749186538107401,-0.3855077327986791,-2.749186538107401,-0.3855077327986791,-0.2369096274412302,0.3290959412447399
0.914,16.85086461956224,-7.980443630943462,-2.71558819548168,-0.401447171322367,-2.71558819548168,-0.401447171322367,-0.2423744312020893,0.3283089908881866
0.916,16.95188189918163,-8.000774743651581,-2.681784964670421,-0.4174286152368165,-2.681784964670421,-0.4174286152368165,-0.2477718337737533,0.3274901198431495
0.918,17.05003509187802,-8.019760885677133,-2.647782559400452,-0.4334493767548733,-2.647782559400452,-0.4334493767548733,-0.2531014276113033,0.3266392451361598
0.92,17.14531559239368,-8.03740093035832,-2.613586718779126,-0.4495067644989463,-2.613586718779126,-0.4495067644989463,-0.2583628217019895,0.3257562915799591
0.922,17.23771522618974,-8.053693949651564,-2.579203197200319,-0.4655980852297328,-2.579203197200319,-0.4655980852297328,-0.2635556354899912,0.3248411888810798
0.924,17.32722628010648,-8.068639227864397,-2.544637764480389,-0.4817206441343366,-2.544637764480389,-0.4817206441343366,-0.2686794996427161,0.3238938719912279
0.926,17.41384151999769,-8.082236269365712,-2.509896205523559,-0.4978717451806523,-2.509896205523559,-0.4978717451806523,-0.2737340565024055,0.3229142813094577
0.928,17.49755419186989,-8.094484798669276,-2.474984319391424,-0.5140486915556649,-2.474984319391424,-0.5140486915556649,-0.2787189601392218,0.3219023626953968
0.93,17.5783579131116,-8.105384710330872,-2.439907915789187,-0.5302487860278634,-2.439907915789187,-0.5302487860278634,-0.2836338737128513,0.3208580662228191
0.932,17.65624683099919,-8.114936140887544,-2.404672817833825,-0.5464693314941883,-2.404672817833825,-0.5464693314941883,-0.2884784733792017,0.3197813479964116
0.934,17.73121565018734,-8.123139480973443,-2.369284861742953,-0.5627076314365241,-2.369284861742953,-0.5627076314365241,-0.2932524489887811,0.3186721704670055
0.936,17.80325950171208,-8.129995315068154,-2.333749892798647,-0.5789609902687681,-2.333749892798647,-0.5789609902687681,-0.2979555009040231,0.3175305009304183
0.938,17.87237399517392,-8.135504444887616,-2.298073765616676,-0.5952267138103698,-2.298073765616676,-0.5952267138103698,-0.3025873413023445,0.3163563121256834
0.94,17.93855521939684,-8.13966788924828,-2.2622623432047,-0.6115021097243023,-2.2622623432047,-0.6115021097243023,-0.3071476942174728,0.3151495822427689
0.942,18.00179968910761,-8.142486859590607,-2.226321495425961,-0.6277844876091362,-2.226321495425961,-0.6277844876091362,-0.3116362942413593,0.313910294311339
0.944,18.06210431783108,-8.143962747323926,-2.190257097751694,-0.644071159259111,-2.190257097751694,-0.644071159259111,-0.3160528858765986,0.312638435890121
0.946,18.11946667724732,-8.144097240344189,-2.154075033168692,-0.6603594407597666,-2.154075033168692,-0.6603594407597666,-0.3203972299969164,0.3113340020410056
0.948,18.17388473483533,-8.142892204297981,-2.117781188340627,-0.6766466512405828,-2.117781188340627,-0.6766466512405828,-0.3246690973622161,0.3099969923208861
0.95,18.2253569334731,-8.140349718043273,-2.081381453535732,-0.6929301138187783,-2.081381453535732,-0.6929301138187783,-0.3288682706186964,0.3086274116945625
0.952,18.27388219161818,-8.136472073297949,-2.044881721679752,-0.7092071560342145,-2.044881721679752,-0.7092071560342145,-0.3329945443283096,0.3072252705369781
0.954,18.31945989646397,-8.131261771160888,-2.008287887419422,-0.725475110199044,-2.008287887419422,-0.725475110199044,-0.3370477248216323,0.3057905845548688
0.956,18.36208972513005,-8.124721442069607,-1.971605846443959,-0.7417313116602662,-1.971605846443959,-0.7417313116602662,-0.3410276257276371,0.3043233727355703
0.958,18.40177208825828,-8.116854042868333,-1.934841493872751,-0.757973104616221,-1.934841493872751,-0.757973104616221,-0.3449340791502977,0.3028236624362484
0.96,18.43850776596124,-8.107662694291344,-1.898000723854762,-0.7741978381309234,-1.898000723854762,-0.7741978381309234,-0.3487669265415117,0.3012914852075544
0.962,18.47229800792301,-8.097150725098427,-1.861089428471566,-0.7904028677816625,-1.861089428471566,-0.7904028677816625,-0.3525260212424804,0.2997268779421765
0.964,18.50314453310661,-8.085321671512707,-1.824113496791002,-0.806585556088163,-1.824113496791002,-0.806585556088163,-0.356211228501271,0.298129882871645
0.966,18.53104952946138,-8.072179276658519,-1.787078813920837,-0.8227432729417438,-1.787078813920837,-0.8227432729417438,-0.3598224254903796,0.2965005475631416
0.968,18.55601551178891,-8.057727427668341,-1.74999126207633,-0.8388733934884445,-1.74999126207633,-0.8388733934884445,-0.3633594977115731,0.2948389232882441
0.97,18.57804559298181,-8.041970274442495,-1.712856715778599,-0.854973303432128,-1.712856715778599,-0.854973303432128,-0.3668223459293865,0.2931450681363797
0.972,18.59714335733827,-8.024912173544854,-1.675681042702841,-0.871040397194912,-1.675681042702841,-0.871040397194912,-0.370210882969447,0.2914190455608914
0.974,18.61331281922173,-8.006557669602655,-1.638470103314803,-0.8870720776095238,-1.638470103314803,-0.8870720776095238,-0.3735250326905421,0.2896609239046976
0.976,18.62655845338884,-7.986911508200255,-1.601229749489677,-0.9030657568980948,-1.601229749489677,-0.9030657568980948,-0.3767647307820935,0.2878707767485628
0.978,18.6368851942317,-7.96597863511254,-1.563965823572358,-0.9190188570929707,-1.563965823572358,-0.9190188570929707,-0.3799299247698704,0.2860486829025661
0.98,18.64429835420896,-7.943764160507129,-1.526684159639651,-0.9349288085241892,-1.526684159639651,-0.9349288085241892,-0.3830205719359525,0.2841947254695468
0.982,18.64880369453489,-7.92027338914965,-1.489390580613746,-0.9507930519495875,-1.489390580613746,-0.9507930519495875,-0.3860366411685009,0.2823089926570561
0.984,18.65040754739908,-7.895511872947293,-1.452090893971591,-0.9666090419177357,-1.452090893971591,-0.9666090419177357,-0.3889781161415449,0.280391579181079
0.986,18.64911663449367,-7.86948533184316,-1.414790895729273,-0.9823742428653062,-1.414790895729273,-0.9823742428653062,-0.3918449906564068,0.2784425841821999
0.988,18.64493812651874,-7.842199679173491,-1.377496367860231,-0.9980861309796236,-1.377496367860231,-0.9980861309796236,-0.39463727020282,0.2764621119091233
0.99,18.63787964197011,-7.813661020704052,-1.340213077367899,-1.013742194608602,-1.340213077367899,-1.013742194608602,-0.397354971952913,0.2744502717049219
0.992,18.62794921523465,-7.783875640551582,-1.302946776611693,-1.029339933745467,-1.302946776611693,-1.029339933745467,-0.3999981239521462,0.2724071776406372
0.994,18.61515520708049,-7.752849962490244,-1.265703205985348,-1.044876857776979,-1.265703205985348,-1.044876857776979,-0.4025667628030422,0.2703329474870054
0.996,18.59950662002076,-7.720590684262326,-1.228488080061968,-1.060350495436488,-1.228488080061968,-1.060350495436488,-0.4050609419421901,0.2682277063381017
0.998,18.58101281101502,-7.687104654368729,-1.1913070983492,-1.075758386589853,-1.1913070983492,-1.075758386589853,-0.4074807241489524,0.2660915833105147
1,18.55968357224424,-7.652398906138878,-1.154165941013871,-1.091098085116875,-1.154165941013871,-1.091098085116875,-0.4098261836845973,0.2639247124716116
1,18.55968357224424,-7.652398906138878,-1.154165941013871,-1.091098085116875,-1.154165941013871,-1.091098085116875,-0.4098261836845973,0.2639247124716116
